node,degree,pagerank,eigenvector,community
43227,121,2.523731207212599e-05,1.8984126319832578e-05,0
10459,96,3.477136302459797e-05,2.3308152874165486e-06,2
75999,67,1.604650588103462e-05,0.0002504903197986167,2
10466,59,1.9168276229627557e-05,2.5189537602655706e-07,2
305407,119,6.966852176989256e-06,0.0003682578209278003,4
305408,111,6.104176305226503e-06,0.00036827223397685026,4
207114,62,9.580021047220124e-06,7.561561735118473e-06,11
10516,132,3.309242031155438e-05,0.0003407317138209067,2
76060,41,1.1232147472081828e-05,2.9336087254939797e-07,5
76071,65,2.4921256604032352e-05,1.320596496068691e-07,5
108848,53,2.1339397318346738e-05,7.068846156660727e-06,2
10544,44,1.840496458847997e-05,1.5329434781417914e-07,2
43314,43,1.3208505133973039e-05,3.140807056269182e-07,6
43315,58,1.197281101734145e-05,9.262617722850943e-06,0
76086,65,1.6629403109047603e-05,4.861996140445657e-07,5
272695,56,2.2851347412282304e-05,3.841495996804407e-08,3
76089,73,2.0094998581722995e-05,9.293713065080499e-06,5
174393,43,1.1416791920210884e-05,5.190067898883756e-07,2
76105,130,2.1300898236120415e-05,2.9352053940182125e-07,15
174411,41,9.28437027289491e-06,1.925719598138015e-07,6
174414,56,2.177539155891904e-05,2.3217948365602067e-07,0
10583,60,2.7802467862474747e-05,2.7058970398478865e-06,5
76126,47,1.662689351888087e-05,1.4684173571155062e-08,3
174432,87,2.5954128132777208e-05,1.632267885898441e-07,15
10601,89,2.6485570594750114e-05,3.6458724731762973e-06,3
43377,132,1.3111627990324353e-05,0.00037101570404163156,4
76162,69,1.8085268200464476e-05,3.4273809666946523e-07,9
10629,48,1.6513540073147847e-05,5.739782076739583e-06,0
43400,74,2.6612198363984925e-05,1.5403791686542164e-05,5
43403,74,1.6650655538022497e-05,2.9796942862388826e-06,2
10646,60,2.9662204799008473e-05,3.8274685799255754e-07,2
43418,88,3.0485385134455903e-05,0.0008062414996634862,2
10657,76,2.4574042876785217e-05,1.3821442914463715e-05,2
108969,43,1.2304471984853229e-05,7.237783716305369e-08,6
10683,63,2.659586577767717e-05,2.8556092539191542e-08,5
207297,42,8.5642192549701e-06,1.9013633102397448e-05,2
272842,51,9.517342129832854e-06,9.246918381317446e-11,16
10699,47,1.6421849889501312e-05,1.1657831206662948e-07,3
10700,43,1.0753933188441599e-05,2.405325761417599e-07,6
76242,47,1.5837085374542635e-05,2.8534533944570586e-07,0
141782,60,1.9855663818585284e-05,7.0422319408567445e-06,5
109015,175,3.009871322967665e-05,1.8389415776773712e-07,22
10716,44,2.07568050709705e-05,9.037732006137225e-76,34
76259,48,2.039104135154021e-05,1.368588498443782e-07,3
43494,67,2.210609028785436e-05,9.986489794632348e-08,6
76274,57,1.61688138800612e-05,5.13127474124324e-07,6
10741,52,1.725392367153695e-05,0.00024209683209355028,3
76278,40,1.1533902038842771e-05,6.676360248917774e-09,6
10745,41,1.1656222533094702e-05,2.1290707620883538e-05,0
43515,46,1.826240733366451e-05,6.541962285094091e-07,5
76297,78,2.2669452465962954e-05,9.26100648976728e-07,9
141841,160,8.25403714028311e-06,0.09784378017557963,1
76312,55,1.4298093105516667e-05,1.0159782888164328e-05,2
76323,153,8.152339284205129e-06,0.09796206031388523,1
43556,69,7.119145063106724e-06,1.4182163446507e-07,20
76324,47,6.899276545143866e-06,3.317627356474633e-05,4
10825,76,4.12946710810947e-05,5.357419117039068e-10,5
141901,60,1.6885080075128255e-05,2.8934058886099034e-07,3
109142,51,1.999516401824495e-05,3.641439364033437e-09,2
141911,44,9.411079961213352e-06,1.1708968315310263e-06,5
109145,51,1.528606368628036e-05,7.625837688170977e-06,0
240220,64,1.2741829563426555e-05,5.231498884063672e-09,18
10845,67,2.2902970159636815e-05,3.0164401013617696e-06,2
207457,45,6.936109358354142e-06,2.683046728444899e-05,4
43621,60,2.0600824763985338e-05,6.288283893221567e-07,2
174700,164,1.0052244026330264e-05,0.09829666112929279,1
76407,42,1.7235198350529188e-05,1.3841240597180745e-05,5
76409,44,1.4592264930991254e-05,7.449671634404785e-08,9
141953,62,2.0137441679277866e-05,0.00024387960198322405,2
207499,50,1.2775608617082108e-05,1.2504530716593833e-10,16
76432,62,2.690384835104246e-05,9.334194418698964e-08,3
43672,102,2.3455945227331808e-05,1.8314086517436374e-05,0
76441,79,1.874753095384513e-05,6.044554762983844e-06,0
141977,65,1.9688803633498505e-05,1.4907475177457444e-07,3
142017,42,2.1584799650897106e-05,3.1298492527409962e-09,3
43752,54,2.054887233638012e-05,9.941257234979802e-08,9
76521,48,1.3547398684895889e-05,7.810539303338459e-06,0
43757,49,2.040571268116257e-05,2.3403801120613882e-07,3
305902,45,4.743464108167259e-06,4.551433595704562e-07,13
43763,106,2.8457739672928175e-05,9.981941819692512e-06,10
142076,52,8.996202643829334e-06,0.01671755925097447,1
43773,71,3.3491733005705546e-05,5.057409823255124e-07,2
11012,52,2.1351289075193605e-05,7.833864049168571e-06,2
43784,60,1.0632611072454452e-05,1.3124856273844176e-08,7
76552,60,1.1217093841986619e-05,8.75825865877958e-08,6
142095,65,2.497206460795939e-05,6.590849656948006e-08,16
43796,50,2.2170911422658732e-05,7.910680677554503e-06,2
11034,43,1.3427659133068356e-05,3.55938170259711e-06,3
76587,55,1.72802465118692e-05,2.183925256462379e-05,2
109385,53,1.8182938019801142e-05,3.3357679382295255e-07,16
109397,44,1.373483787358669e-05,6.757129248443855e-08,2
174937,53,2.1026507340074525e-05,5.824809525762932e-10,3
43871,68,2.252495854917004e-05,7.491052404211409e-06,5
11118,83,3.280235941667558e-05,4.87347497137444e-07,2
109424,53,1.8808966864165343e-05,1.2697431130442763e-09,20
11123,161,4.459339671455388e-05,1.2665670128233405e-05,10
43891,79,2.3241619881157614e-05,0.0002747060890564905,2
43894,53,1.5356451169845932e-05,3.3543906085967924e-08,5
109432,43,1.803851506117629e-05,7.768867944671212e-07,6
174976,49,1.5114128590555684e-05,1.7080886665885578e-06,5
43925,53,1.607918671472581e-05,8.25550029053213e-07,2
76701,54,2.3332512206494086e-05,8.639174495396704e-08,3
11174,58,2.3378257509300154e-05,7.069541568140241e-08,5
43964,76,1.9125636119103665e-05,1.3506506790089033e-05,0
76738,42,1.4717453415124999e-05,2.1939754443681517e-08,16
76746,50,1.9265115412531023e-05,7.841576152583837e-07,5
175051,76,1.4333941381735483e-05,5.265833505862179e-09,18
76758,67,2.0971918259938054e-05,2.026343097507982e-08,3
240601,48,5.813965117409308e-06,5.410829597016828e-08,15
240607,51,5.533181634478126e-06,7.171787525556524e-08,15
76772,46,1.561004325203977e-05,3.729791585149888e-05,2
142323,44,1.0295514377482686e-05,6.187186356682337e-07,2
11255,149,3.832682307823185e-05,1.2288145856246113e-05,5
76815,44,1.2967055728065506e-05,2.2996897244329514e-09,16
207890,46,1.6412078926726562e-05,6.78478020986887e-10,3
76822,55,1.951729052934052e-05,1.4374877263328157e-09,0
44058,104,3.76642423132987e-05,2.983441646042151e-06,2
76832,42,1.7088533705481264e-05,5.8838284833380436e-08,6
11299,42,2.1085083346874235e-05,1.6564784313194914e-07,2
44069,67,1.9017083668078272e-05,4.041525616280934e-07,2
306215,113,4.3836866760375875e-06,0.09044315024908872,1
11303,59,1.8233637699710373e-05,1.0407480196672793e-07,3
44075,41,1.0971313234020196e-05,7.116899684223113e-10,5
11323,188,6.749537108380347e-05,5.37343464386677e-07,3
44095,51,1.9599820530190976e-05,1.495332645150456e-08,6
11331,72,2.8589905014080418e-05,2.0585494238687075e-07,5
11333,50,1.8103668616704756e-05,1.265319641310671e-09,3
76871,44,1.4539930789488815e-05,5.813726628315833e-09,5
207971,105,2.576921495904741e-05,1.7845323076625026e-06,3
109668,46,1.2019229328317891e-05,4.2589960975089204e-07,5
207973,44,1.2391712812952624e-05,1.973656961692506e-07,3
44142,52,1.7640186437977328e-05,5.127231411218564e-07,5
109682,44,1.8113300256636405e-05,6.226656797441309e-08,5
44165,43,1.8562934770351676e-05,3.5675325221262296e-07,2
44168,52,2.2417024558552402e-05,1.076920426706977e-92,45
11406,110,3.8787453213889486e-05,1.0590757975325191e-07,5
44187,40,1.0006331303758508e-05,4.06540746610215e-07,9
11420,59,1.788317377123465e-05,2.923455396669555e-07,5
11421,103,3.793786290167052e-05,8.535922844821612e-07,16
44193,43,1.6670846906423623e-05,6.103135574857285e-08,3
404660,43,4.6948708917352366e-06,0.012314744486263152,1
273592,46,4.8435129781675174e-06,6.986067209918203e-05,4
109756,84,2.1244873334772174e-05,8.401378478375086e-06,9
11457,225,5.821036208877294e-05,0.0003574137160536841,2
77021,67,2.206660926018406e-05,1.0248658337729366e-06,0
240864,41,1.5059532993670987e-05,3.6757617122776006e-07,3
11492,40,6.333855631861489e-06,0.0021163028535384223,1
142571,122,7.471869992503105e-06,0.00037197766226398183,4
109825,132,9.122382166099031e-06,0.0003677673844440068,4
77058,52,1.6603323727847663e-05,4.977738945964756e-07,0
44306,64,2.8603799926840608e-05,2.900732411644809e-08,5
11552,80,2.1986670177423684e-05,1.2440623645936679e-05,0
11567,140,3.915247563505101e-05,1.749181161267185e-05,0
77110,97,1.043449172458549e-05,7.510321122479191e-07,13
240982,51,1.2765476216480018e-05,6.9800802262436816e-09,15
77158,65,1.4483301460341877e-05,5.2962334642701014e-08,5
11635,75,3.097504362300907e-05,8.080358252631258e-06,0
11652,99,2.542987586916597e-05,8.898886985486704e-06,2
208268,53,6.5305898113468585e-06,7.540428196123848e-06,11
208270,52,7.047083392099215e-06,7.540428196123848e-06,11
44436,43,1.6653336627871822e-05,2.4970469063718204e-08,9
44442,54,2.347155855795919e-05,8.31346538541387e-08,2
44446,49,1.1814792745780713e-05,1.70172044423156e-05,0
44447,70,2.0926828960631644e-05,1.3158746734477045e-05,0
44449,94,3.861244788191344e-05,1.1527979058453282e-07,2
11681,46,1.9909308567661387e-05,1.0442211517527777e-06,6
77228,80,2.5131939623116805e-05,1.7395190077748056e-07,2
11701,63,1.6621095526019172e-05,1.2743336243007202e-05,0
11710,59,2.2289963446096743e-05,6.799835994870787e-08,5
11711,181,4.946687498651759e-05,2.2235467973164587e-05,2
208321,63,4.633877475394672e-06,1.4084184043791591e-07,20
44490,66,1.8809639457697797e-05,1.3167009163862046e-07,3
175565,44,2.1775983227769135e-05,1.0433428125600212e-07,3
44494,53,2.0317040754169982e-05,6.190907258409199e-10,16
11738,98,3.0227150118020035e-05,3.690293907614749e-06,3
11756,59,2.2618553892886034e-05,3.583681659806283e-08,5
11761,106,3.796980262405232e-05,2.7932199136426886e-07,5
11762,101,3.527887849986923e-05,1.6881619682886117e-05,2
44529,56,2.0840743299980092e-05,1.1204553207422544e-07,3
110069,41,1.770927720974697e-05,1.3049447574821886e-07,3
44544,87,1.8143656061431752e-05,0.00010236989030146929,2
11782,62,1.6157766163022743e-05,0.0002392221040451172,0
11783,67,2.080744664261409e-05,8.256869255873906e-06,9
11786,99,2.590739942895192e-05,1.7350148910221608e-05,2
77324,83,2.247560236358822e-05,5.522315029105382e-07,10
11790,54,1.826440540675844e-05,1.6840272127386534e-07,0
110096,45,2.0693946283999283e-05,9.2140368785953e-09,5
44562,66,2.8078536964797365e-05,6.985894339688448e-07,5
44566,92,1.9179135065397425e-05,0.00025610972685914836,0
110105,44,1.017235932906934e-05,9.768482112324647e-06,0
110119,43,1.718114292203465e-05,1.2726364322814227e-08,6
44586,75,2.9383063094103384e-05,2.330718138259867e-09,5
142897,66,2.3243062967882076e-05,4.029335807947149e-07,3
11833,75,2.7472466782231364e-05,7.054283716917727e-07,0
77374,41,1.0695470081055636e-05,1.1381515174705327e-06,0
175701,60,1.715235363031156e-05,2.9825954421805737e-06,2
44631,59,2.193240165845552e-05,8.567816380123905e-11,6
44646,161,4.3623792886409034e-05,0.0002239564955203252,2
77416,65,2.8601222458015997e-05,3.2316749060060973e-07,5
44660,43,1.3350825942719052e-05,5.220967487841294e-07,5
110215,48,1.1680112178388347e-05,1.2184350174994174e-05,2
11912,41,1.8436427769245005e-05,4.4261343370896115e-07,0
11914,45,1.4356815044891837e-05,3.690014802312074e-08,5
11915,45,1.9455115174995805e-05,1.0729512724302746e-08,3
11925,42,1.7263556595416543e-05,1.076920426706977e-92,46
11933,78,2.644376147446983e-05,6.658083392662069e-07,5
110239,53,1.6326959109866976e-05,5.795580510719543e-07,6
44708,76,2.431519284998012e-05,8.932660700869075e-07,5
11949,41,1.2998868675203341e-05,5.759710122739508e-09,0
77486,62,2.002173700831975e-05,1.8042702547489761e-07,9
44725,49,1.8771199703810946e-05,8.795409082006731e-08,22
11959,103,2.178545139703216e-05,1.590100886414561e-05,5
11960,82,3.5634025052609155e-05,6.803256262774969e-06,5
44729,137,3.259828735895289e-05,6.076153595775154e-05,2
44751,94,2.6495205578245704e-05,1.0019074352773896e-06,6
11983,83,2.724321334604806e-05,4.532581593450116e-07,5
44753,55,1.6172534019399434e-05,2.3138591101828343e-06,5
110291,53,8.907007294908922e-06,3.104307642673051e-05,0
110296,42,1.1155527579588553e-05,8.857346205316004e-06,5
44769,44,1.7891313217747236e-05,9.874270562469234e-09,14
12003,43,1.4066000287699366e-05,8.129750270875044e-06,0
12011,54,2.002315641083967e-05,1.8986989536814432e-07,5
44782,83,2.0627636912220766e-05,4.176815008822421e-07,9
143086,63,1.0934836180846961e-05,1.1003314856700625e-07,22
44783,45,1.1331950823408923e-05,1.0740871460025473e-07,9
12018,43,1.61731058914803e-05,1.762001394260856e-07,5
12021,40,1.0562682342205277e-05,1.4309987380862557e-06,0
208633,41,7.995366390634975e-06,5.599020590755419e-09,18
241405,71,5.05732180333368e-06,0.032358127422248015,1
77567,61,1.3843309391630521e-05,1.1215480394192644e-05,2
77579,41,1.7289281005741855e-05,6.460737520672608e-08,0
143123,53,6.945666219393822e-06,7.540428196123848e-06,11
110364,65,2.192929002094715e-05,1.8618129525111708e-07,3
44830,76,2.4371509919575675e-05,3.30449361736001e-07,5
44836,48,1.5398797211272752e-05,2.099091885196754e-05,6
274213,114,4.785979331890288e-06,0.09044315024908872,1
44845,70,1.8840427305438597e-05,1.5813153054503845e-06,0
44851,61,1.6140099452363325e-05,3.795264365182117e-09,3
44873,40,1.1899735861911072e-05,5.642427601380363e-07,5
44876,47,1.423964532767087e-05,2.933668960201839e-06,0
12110,164,5.887723082521506e-05,5.603957734256294e-07,2
77646,47,1.729313611922731e-05,1.9877575161075883e-07,3
208720,80,9.81094625111437e-06,5.2789575829311966e-05,13
44888,111,3.0165765891150166e-05,7.863644561620312e-06,5
77656,46,1.2658730947742419e-05,3.334411641400625e-05,2
12125,46,1.5952125790865953e-05,7.1884967726328055e-09,2
110438,55,1.866733828465117e-05,1.838958796523116e-05,2
44906,46,2.059256124784642e-05,9.251241744766195e-08,5
208749,45,7.185177205490866e-06,1.3075288630114714e-09,7
77697,67,3.220153215248787e-05,7.478993095983822e-10,0
44931,45,1.8139618854548827e-05,2.1094014284678773e-07,0
307088,116,4.596603435725355e-06,0.09044315024908872,1
307089,116,4.987962723600721e-06,0.09048895680017002,1
307090,119,4.699640676921056e-06,0.09044315024908872,1
12179,46,1.4747785075986159e-05,2.068117784779819e-05,0
12182,57,2.038589875379382e-05,1.653198665279793e-07,0
197813,64,1.785853153079011e-05,8.462915620377065e-06,9
12225,57,2.348964027396836e-05,2.5762125687596766e-06,0
12230,44,2.1170250850210547e-05,8.455805894411771e-08,0
176081,53,1.593242730269685e-05,8.257991984163042e-11,3
110551,44,2.0043003736392863e-05,5.202108713281539e-10,9
12271,45,1.1017452261723561e-05,6.965883137289153e-06,9
12272,47,1.5350296652794144e-05,1.076920426706977e-92,47
77813,138,3.741387516462614e-05,1.046623037401007e-05,5
110582,57,1.993743167880192e-05,7.602356652400541e-08,9
110587,74,3.0217658773650545e-05,1.413548449593162e-05,3
12300,108,7.901514949120974e-06,0.0003672390224833502,4
12302,72,2.847569163610093e-05,2.669064743334509e-06,5
45072,60,1.9394127227773456e-05,2.7619840445892417e-09,14
77854,72,1.9326825677749365e-05,4.458676738998604e-09,18
45091,49,1.6544530927454415e-05,7.82891833175197e-06,5
12330,47,1.7491238356240797e-05,8.669056064329987e-10,6
12345,130,5.0154670709103356e-05,0.001631147581389203,2
45116,114,3.2409894291211126e-05,1.1786075589203228e-06,3
110659,64,1.5851087179377088e-05,5.491125617630418e-07,10
77896,107,2.4112880369395408e-05,4.8799976786659425e-06,2
77903,41,1.3844568405280427e-05,7.578738056401322e-06,3
45151,42,1.1950830848130327e-05,0.0007996052369837245,2
12385,62,2.0793185798766152e-05,8.84437995020325e-08,5
143459,43,9.914276512227491e-06,2.66942130211612e-06,0
45164,55,1.4277585786395652e-05,2.8245384203947367e-06,5
77935,121,4.133729126558218e-05,7.381288279681877e-07,3
45168,52,1.6533221189227808e-05,4.770631652110025e-08,2
77937,54,2.2120327728535917e-05,1.2358645153912475e-07,3
12400,40,1.4794175675259253e-05,5.102794541343313e-09,5
110728,41,1.567769158721221e-05,3.008638221278461e-11,3
241803,44,1.28953875143608e-05,1.1730133304718077e-09,16
45197,58,2.1960128301177716e-05,7.111538348816714e-06,3
45198,55,1.359087814167421e-05,0.0008033862726066272,0
110736,61,1.5841986244418147e-05,3.6518965854879363e-07,3
77972,59,1.1696250704659248e-05,1.2694830825684798e-07,2
143511,81,1.6794839491060714e-05,1.1592354348711332e-07,22
12447,99,2.0963278800413236e-05,0.0002645772733086927,0
45228,51,1.6129871040256176e-05,4.272838544711629e-08,10
45231,65,1.6443689094986966e-05,4.550696420599815e-06,0
12469,50,1.7720043188349655e-05,3.454326429577797e-07,6
45260,83,2.0405718792954182e-05,1.9995306515986974e-05,2
78038,49,1.5461652898224983e-05,7.70610762563275e-06,2
78039,47,1.3565874588136065e-05,7.705502083922273e-06,2
12508,46,1.788413160800467e-05,1.2759478257793757e-07,6
110818,45,1.4038297920201177e-05,9.529884284552884e-07,9
78051,75,2.070746050022898e-05,6.6788321689792126e-06,0
12523,46,1.8038527208643497e-05,8.03179818306714e-08,5
12527,70,2.0268373043543375e-05,4.919783844387078e-06,0
45311,48,1.918265997531403e-05,2.439507342783058e-07,0
110900,47,1.370228058257293e-05,4.769298528116474e-07,0
274748,111,6.471752825264894e-06,0.0003677784051215767,4
12605,40,1.1024407710526944e-05,1.134506116415099e-08,14
12615,45,1.3470994437742454e-05,3.275359469573511e-07,6
12635,53,2.397604878085454e-05,7.68531259742548e-06,2
45418,53,2.5034377742578913e-05,2.274871574335579e-09,2
45419,66,1.7909061179032534e-05,5.930718433558477e-07,2
373101,47,4.974149789402223e-06,1.1003314856700625e-07,22
373102,47,4.974149789402223e-06,1.1003314856700625e-07,22
373103,47,4.974149789402223e-06,1.1003314856700625e-07,22
373104,47,4.974149789402223e-06,1.1003314856700625e-07,22
78194,57,1.7165732560022984e-05,3.474136142284487e-08,16
143736,48,9.977878770999954e-06,0.0012310928342758388,1
12673,69,2.30800351703894e-05,2.6906463821923184e-06,5
78220,50,1.0235931192490414e-05,4.512524011763965e-06,2
12694,54,2.2042805315330612e-05,6.3072970185513825e-09,16
209305,62,2.3812421927714076e-05,5.553971108986611e-07,3
45479,296,3.8874780218668184e-05,0.0007317096520880225,4
45517,65,3.2251969563037997e-05,9.63819825927093e-08,16
12751,48,1.433713772075026e-05,3.7359951537011806e-06,5
45524,48,1.4610718503941417e-05,1.5943712406143318e-07,6
12761,43,1.646186427761696e-05,1.2690944524993196e-07,6
12762,41,1.4596418572510896e-05,5.13513616969505e-08,3
143835,72,8.345037879018448e-06,1.4086311694933182e-07,20
143836,62,4.482078207177266e-06,1.4084184043791591e-07,20
176609,47,9.759393524808976e-06,1.872770081436739e-09,16
111077,41,1.607052635182623e-05,5.472048743476394e-11,16
176616,40,1.327288860828977e-05,2.7706985687369007e-07,6
